D, [2017-07-16T16:57:23.549536 #1] DEBUG -- :   [1m[35m (56.5ms)[0m  [1m[35mCREATE TABLE "schema_migrations" ("version" character varying PRIMARY KEY)[0m
D, [2017-07-16T17:02:50.369543 #1] DEBUG -- : [1077ce85-a6d6-4424-8188-614e45bbed01]   [1m[36mBlog Load (1.1ms)[0m  [1m[34mSELECT  "blogs".* FROM "blogs" WHERE "blogs"."id" = $1 LIMIT $2[0m  [["id", 2], ["LIMIT", 1]]
I, [2017-07-16T17:02:50.372905 #1]  INFO -- : [1077ce85-a6d6-4424-8188-614e45bbed01]   Rendering blogs/show.html.erb within layouts/application
I, [2017-07-16T17:02:50.374198 #1]  INFO -- : [1077ce85-a6d6-4424-8188-614e45bbed01]   Rendered blogs/show.html.erb within layouts/application (0.5ms)
I, [2017-07-16T17:02:50.375537 #1]  INFO -- : [1077ce85-a6d6-4424-8188-614e45bbed01] Completed 200 OK in 8ms (Views: 4.5ms | ActiveRecord: 1.1ms)
I, [2017-07-16T17:02:50.411197 #1]  INFO -- : [0b6c8ea8-cc40-4d83-83c7-c429bb97d03c] Started GET "/stylesheets/application.css" for 172.20.0.1 at 2017-07-16 17:02:50 +0000
I, [2017-07-16T17:02:50.412229 #1]  INFO -- : [373fa0af-9721-4aff-9fdc-11d98bf144c0] Started GET "/javascripts/application.js" for 172.20.0.1 at 2017-07-16 17:02:50 +0000
F, [2017-07-16T17:02:50.415164 #1] FATAL -- : [0b6c8ea8-cc40-4d83-83c7-c429bb97d03c]   
F, [2017-07-16T17:02:50.416983 #1] FATAL -- : [373fa0af-9721-4aff-9fdc-11d98bf144c0]   
F, [2017-07-16T17:02:50.418009 #1] FATAL -- : [0b6c8ea8-cc40-4d83-83c7-c429bb97d03c] ActionController::RoutingError (No route matches [GET] "/stylesheets/application.css"):
F, [2017-07-16T17:02:50.419013 #1] FATAL -- : [373fa0af-9721-4aff-9fdc-11d98bf144c0] ActionController::RoutingError (No route matches [GET] "/javascripts/application.js"):
F, [2017-07-16T17:02:50.419839 #1] FATAL -- : [0b6c8ea8-cc40-4d83-83c7-c429bb97d03c]   
F, [2017-07-16T17:02:50.420601 #1] FATAL -- : [373fa0af-9721-4aff-9fdc-11d98bf144c0]   
F, [2017-07-16T17:02:50.421449 #1] FATAL -- : [0b6c8ea8-cc40-4d83-83c7-c429bb97d03c] actionpack (5.0.0.1) lib/action_dispatch/middleware/debug_exceptions.rb:53:in `call'
F, [2017-07-16T17:02:50.422221 #1] FATAL -- : [373fa0af-9721-4aff-9fdc-11d98bf144c0] actionpack (5.0.0.1) lib/action_dispatch/middleware/debug_exceptions.rb:53:in `call'
F, [2017-07-16T17:02:50.423180 #1] FATAL -- : [0b6c8ea8-cc40-4d83-83c7-c429bb97d03c] actionpack (5.0.0.1) lib/action_dispatch/middleware/show_exceptions.rb:31:in `call'
F, [2017-07-16T17:02:50.423748 #1] FATAL -- : [373fa0af-9721-4aff-9fdc-11d98bf144c0] actionpack (5.0.0.1) lib/action_dispatch/middleware/show_exceptions.rb:31:in `call'
F, [2017-07-16T17:02:50.424583 #1] FATAL -- : [0b6c8ea8-cc40-4d83-83c7-c429bb97d03c] railties (5.0.0.1) lib/rails/rack/logger.rb:36:in `call_app'
F, [2017-07-16T17:02:50.425249 #1] FATAL -- : [373fa0af-9721-4aff-9fdc-11d98bf144c0] railties (5.0.0.1) lib/rails/rack/logger.rb:36:in `call_app'
F, [2017-07-16T17:02:50.426620 #1] FATAL -- : [373fa0af-9721-4aff-9fdc-11d98bf144c0] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `block in call'
F, [2017-07-16T17:02:50.426067 #1] FATAL -- : [0b6c8ea8-cc40-4d83-83c7-c429bb97d03c] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `block in call'
F, [2017-07-16T17:02:50.429449 #1] FATAL -- : [373fa0af-9721-4aff-9fdc-11d98bf144c0] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `block in tagged'
F, [2017-07-16T17:02:50.430625 #1] FATAL -- : [0b6c8ea8-cc40-4d83-83c7-c429bb97d03c] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `block in tagged'
F, [2017-07-16T17:02:50.431442 #1] FATAL -- : [373fa0af-9721-4aff-9fdc-11d98bf144c0] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:26:in `tagged'
F, [2017-07-16T17:02:50.432487 #1] FATAL -- : [0b6c8ea8-cc40-4d83-83c7-c429bb97d03c] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:26:in `tagged'
F, [2017-07-16T17:02:50.433165 #1] FATAL -- : [373fa0af-9721-4aff-9fdc-11d98bf144c0] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `tagged'
F, [2017-07-16T17:02:50.433865 #1] FATAL -- : [0b6c8ea8-cc40-4d83-83c7-c429bb97d03c] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `tagged'
F, [2017-07-16T17:02:50.434607 #1] FATAL -- : [373fa0af-9721-4aff-9fdc-11d98bf144c0] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `call'
F, [2017-07-16T17:02:50.435349 #1] FATAL -- : [0b6c8ea8-cc40-4d83-83c7-c429bb97d03c] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `call'
F, [2017-07-16T17:02:50.436034 #1] FATAL -- : [373fa0af-9721-4aff-9fdc-11d98bf144c0] actionpack (5.0.0.1) lib/action_dispatch/middleware/request_id.rb:24:in `call'
F, [2017-07-16T17:02:50.436613 #1] FATAL -- : [0b6c8ea8-cc40-4d83-83c7-c429bb97d03c] actionpack (5.0.0.1) lib/action_dispatch/middleware/request_id.rb:24:in `call'
F, [2017-07-16T17:02:50.438071 #1] FATAL -- : [0b6c8ea8-cc40-4d83-83c7-c429bb97d03c] rack (2.0.1) lib/rack/method_override.rb:22:in `call'
F, [2017-07-16T17:02:50.438804 #1] FATAL -- : [0b6c8ea8-cc40-4d83-83c7-c429bb97d03c] rack (2.0.1) lib/rack/runtime.rb:22:in `call'
F, [2017-07-16T17:02:50.439368 #1] FATAL -- : [0b6c8ea8-cc40-4d83-83c7-c429bb97d03c] activesupport (5.0.0.1) lib/active_support/cache/strategy/local_cache_middleware.rb:28:in `call'
F, [2017-07-16T17:02:50.437207 #1] FATAL -- : [373fa0af-9721-4aff-9fdc-11d98bf144c0] rack (2.0.1) lib/rack/method_override.rb:22:in `call'
F, [2017-07-16T17:02:50.439878 #1] FATAL -- : [0b6c8ea8-cc40-4d83-83c7-c429bb97d03c] actionpack (5.0.0.1) lib/action_dispatch/middleware/executor.rb:12:in `call'
F, [2017-07-16T17:02:50.440557 #1] FATAL -- : [373fa0af-9721-4aff-9fdc-11d98bf144c0] rack (2.0.1) lib/rack/runtime.rb:22:in `call'
F, [2017-07-16T17:02:50.441310 #1] FATAL -- : [0b6c8ea8-cc40-4d83-83c7-c429bb97d03c] rack (2.0.1) lib/rack/sendfile.rb:111:in `call'
F, [2017-07-16T17:02:50.441935 #1] FATAL -- : [373fa0af-9721-4aff-9fdc-11d98bf144c0] activesupport (5.0.0.1) lib/active_support/cache/strategy/local_cache_middleware.rb:28:in `call'
F, [2017-07-16T17:02:50.442592 #1] FATAL -- : [0b6c8ea8-cc40-4d83-83c7-c429bb97d03c] railties (5.0.0.1) lib/rails/engine.rb:522:in `call'
F, [2017-07-16T17:02:50.443204 #1] FATAL -- : [373fa0af-9721-4aff-9fdc-11d98bf144c0] actionpack (5.0.0.1) lib/action_dispatch/middleware/executor.rb:12:in `call'
F, [2017-07-16T17:02:50.443928 #1] FATAL -- : [0b6c8ea8-cc40-4d83-83c7-c429bb97d03c] puma (3.6.2) lib/puma/configuration.rb:225:in `call'
F, [2017-07-16T17:02:50.444487 #1] FATAL -- : [373fa0af-9721-4aff-9fdc-11d98bf144c0] rack (2.0.1) lib/rack/sendfile.rb:111:in `call'
F, [2017-07-16T17:02:50.445187 #1] FATAL -- : [0b6c8ea8-cc40-4d83-83c7-c429bb97d03c] puma (3.6.2) lib/puma/server.rb:578:in `handle_request'
F, [2017-07-16T17:02:50.445853 #1] FATAL -- : [373fa0af-9721-4aff-9fdc-11d98bf144c0] railties (5.0.0.1) lib/rails/engine.rb:522:in `call'
F, [2017-07-16T17:02:50.446511 #1] FATAL -- : [0b6c8ea8-cc40-4d83-83c7-c429bb97d03c] puma (3.6.2) lib/puma/server.rb:415:in `process_client'
F, [2017-07-16T17:02:50.447058 #1] FATAL -- : [373fa0af-9721-4aff-9fdc-11d98bf144c0] puma (3.6.2) lib/puma/configuration.rb:225:in `call'
F, [2017-07-16T17:02:50.447739 #1] FATAL -- : [0b6c8ea8-cc40-4d83-83c7-c429bb97d03c] puma (3.6.2) lib/puma/server.rb:275:in `block in run'
F, [2017-07-16T17:02:50.448413 #1] FATAL -- : [373fa0af-9721-4aff-9fdc-11d98bf144c0] puma (3.6.2) lib/puma/server.rb:578:in `handle_request'
F, [2017-07-16T17:02:50.449079 #1] FATAL -- : [0b6c8ea8-cc40-4d83-83c7-c429bb97d03c] puma (3.6.2) lib/puma/thread_pool.rb:116:in `block in spawn_thread'
F, [2017-07-16T17:02:50.449689 #1] FATAL -- : [373fa0af-9721-4aff-9fdc-11d98bf144c0] puma (3.6.2) lib/puma/server.rb:415:in `process_client'
F, [2017-07-16T17:02:50.455278 #1] FATAL -- : [373fa0af-9721-4aff-9fdc-11d98bf144c0] puma (3.6.2) lib/puma/server.rb:275:in `block in run'
F, [2017-07-16T17:02:50.455821 #1] FATAL -- : [373fa0af-9721-4aff-9fdc-11d98bf144c0] puma (3.6.2) lib/puma/thread_pool.rb:116:in `block in spawn_thread'
I, [2017-07-16T17:02:52.434060 #1]  INFO -- : [461e79b1-3ab6-4704-900e-9789170ecc2c] Started GET "/blogs" for 172.20.0.1 at 2017-07-16 17:02:52 +0000
I, [2017-07-16T17:02:52.436267 #1]  INFO -- : [461e79b1-3ab6-4704-900e-9789170ecc2c] Processing by BlogsController#index as HTML
I, [2017-07-16T17:02:52.437931 #1]  INFO -- : [461e79b1-3ab6-4704-900e-9789170ecc2c]   Rendering blogs/index.html.erb within layouts/application
D, [2017-07-16T17:02:52.439579 #1] DEBUG -- : [461e79b1-3ab6-4704-900e-9789170ecc2c]   [1m[36mBlog Load (0.6ms)[0m  [1m[34mSELECT "blogs".* FROM "blogs"[0m
I, [2017-07-16T17:02:52.441395 #1]  INFO -- : [461e79b1-3ab6-4704-900e-9789170ecc2c]   Rendered blogs/index.html.erb within layouts/application (2.9ms)
I, [2017-07-16T17:02:52.442823 #1]  INFO -- : [461e79b1-3ab6-4704-900e-9789170ecc2c] Completed 200 OK in 6ms (Views: 4.5ms | ActiveRecord: 0.6ms)
I, [2017-07-16T17:02:52.474519 #1]  INFO -- : [9266652e-0d57-4745-aa1e-acb578ef06cd] Started GET "/stylesheets/application.css" for 172.20.0.1 at 2017-07-16 17:02:52 +0000
F, [2017-07-16T17:02:52.476373 #1] FATAL -- : [9266652e-0d57-4745-aa1e-acb578ef06cd]   
F, [2017-07-16T17:02:52.478212 #1] FATAL -- : [9266652e-0d57-4745-aa1e-acb578ef06cd] ActionController::RoutingError (No route matches [GET] "/stylesheets/application.css"):
F, [2017-07-16T17:02:52.478884 #1] FATAL -- : [9266652e-0d57-4745-aa1e-acb578ef06cd]   
F, [2017-07-16T17:02:52.479425 #1] FATAL -- : [9266652e-0d57-4745-aa1e-acb578ef06cd] actionpack (5.0.0.1) lib/action_dispatch/middleware/debug_exceptions.rb:53:in `call'
F, [2017-07-16T17:02:52.480044 #1] FATAL -- : [9266652e-0d57-4745-aa1e-acb578ef06cd] actionpack (5.0.0.1) lib/action_dispatch/middleware/show_exceptions.rb:31:in `call'
F, [2017-07-16T17:02:52.480542 #1] FATAL -- : [9266652e-0d57-4745-aa1e-acb578ef06cd] railties (5.0.0.1) lib/rails/rack/logger.rb:36:in `call_app'
F, [2017-07-16T17:02:52.480928 #1] FATAL -- : [9266652e-0d57-4745-aa1e-acb578ef06cd] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `block in call'
F, [2017-07-16T17:02:52.481447 #1] FATAL -- : [9266652e-0d57-4745-aa1e-acb578ef06cd] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `block in tagged'
F, [2017-07-16T17:02:52.481897 #1] FATAL -- : [9266652e-0d57-4745-aa1e-acb578ef06cd] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:26:in `tagged'
F, [2017-07-16T17:02:52.482458 #1] FATAL -- : [9266652e-0d57-4745-aa1e-acb578ef06cd] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `tagged'
F, [2017-07-16T17:02:52.482940 #1] FATAL -- : [9266652e-0d57-4745-aa1e-acb578ef06cd] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `call'
F, [2017-07-16T17:02:52.483468 #1] FATAL -- : [9266652e-0d57-4745-aa1e-acb578ef06cd] actionpack (5.0.0.1) lib/action_dispatch/middleware/request_id.rb:24:in `call'
F, [2017-07-16T17:02:52.484110 #1] FATAL -- : [9266652e-0d57-4745-aa1e-acb578ef06cd] rack (2.0.1) lib/rack/method_override.rb:22:in `call'
F, [2017-07-16T17:02:52.484673 #1] FATAL -- : [9266652e-0d57-4745-aa1e-acb578ef06cd] rack (2.0.1) lib/rack/runtime.rb:22:in `call'
F, [2017-07-16T17:02:52.485258 #1] FATAL -- : [9266652e-0d57-4745-aa1e-acb578ef06cd] activesupport (5.0.0.1) lib/active_support/cache/strategy/local_cache_middleware.rb:28:in `call'
F, [2017-07-16T17:02:52.485784 #1] FATAL -- : [9266652e-0d57-4745-aa1e-acb578ef06cd] actionpack (5.0.0.1) lib/action_dispatch/middleware/executor.rb:12:in `call'
F, [2017-07-16T17:02:52.486214 #1] FATAL -- : [9266652e-0d57-4745-aa1e-acb578ef06cd] rack (2.0.1) lib/rack/sendfile.rb:111:in `call'
F, [2017-07-16T17:02:52.486782 #1] FATAL -- : [9266652e-0d57-4745-aa1e-acb578ef06cd] railties (5.0.0.1) lib/rails/engine.rb:522:in `call'
F, [2017-07-16T17:02:52.487352 #1] FATAL -- : [9266652e-0d57-4745-aa1e-acb578ef06cd] puma (3.6.2) lib/puma/configuration.rb:225:in `call'
F, [2017-07-16T17:02:52.487930 #1] FATAL -- : [9266652e-0d57-4745-aa1e-acb578ef06cd] puma (3.6.2) lib/puma/server.rb:578:in `handle_request'
F, [2017-07-16T17:02:52.488413 #1] FATAL -- : [9266652e-0d57-4745-aa1e-acb578ef06cd] puma (3.6.2) lib/puma/server.rb:415:in `process_client'
F, [2017-07-16T17:02:52.488881 #1] FATAL -- : [9266652e-0d57-4745-aa1e-acb578ef06cd] puma (3.6.2) lib/puma/server.rb:275:in `block in run'
F, [2017-07-16T17:02:52.489317 #1] FATAL -- : [9266652e-0d57-4745-aa1e-acb578ef06cd] puma (3.6.2) lib/puma/thread_pool.rb:116:in `block in spawn_thread'
I, [2017-07-16T17:02:52.475027 #1]  INFO -- : [988cab07-f950-438e-9937-1d35a8e3affa] Started GET "/javascripts/application.js" for 172.20.0.1 at 2017-07-16 17:02:52 +0000
F, [2017-07-16T17:02:52.494982 #1] FATAL -- : [988cab07-f950-438e-9937-1d35a8e3affa]   
F, [2017-07-16T17:02:52.495661 #1] FATAL -- : [988cab07-f950-438e-9937-1d35a8e3affa] ActionController::RoutingError (No route matches [GET] "/javascripts/application.js"):
F, [2017-07-16T17:02:52.496986 #1] FATAL -- : [988cab07-f950-438e-9937-1d35a8e3affa]   
F, [2017-07-16T17:02:52.497713 #1] FATAL -- : [988cab07-f950-438e-9937-1d35a8e3affa] actionpack (5.0.0.1) lib/action_dispatch/middleware/debug_exceptions.rb:53:in `call'
F, [2017-07-16T17:02:52.498941 #1] FATAL -- : [988cab07-f950-438e-9937-1d35a8e3affa] actionpack (5.0.0.1) lib/action_dispatch/middleware/show_exceptions.rb:31:in `call'
F, [2017-07-16T17:02:52.499804 #1] FATAL -- : [988cab07-f950-438e-9937-1d35a8e3affa] railties (5.0.0.1) lib/rails/rack/logger.rb:36:in `call_app'
F, [2017-07-16T17:02:52.500399 #1] FATAL -- : [988cab07-f950-438e-9937-1d35a8e3affa] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `block in call'
F, [2017-07-16T17:02:52.500910 #1] FATAL -- : [988cab07-f950-438e-9937-1d35a8e3affa] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `block in tagged'
F, [2017-07-16T17:02:52.501425 #1] FATAL -- : [988cab07-f950-438e-9937-1d35a8e3affa] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:26:in `tagged'
F, [2017-07-16T17:02:52.501918 #1] FATAL -- : [988cab07-f950-438e-9937-1d35a8e3affa] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `tagged'
F, [2017-07-16T17:02:52.502402 #1] FATAL -- : [988cab07-f950-438e-9937-1d35a8e3affa] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `call'
F, [2017-07-16T17:02:52.502884 #1] FATAL -- : [988cab07-f950-438e-9937-1d35a8e3affa] actionpack (5.0.0.1) lib/action_dispatch/middleware/request_id.rb:24:in `call'
F, [2017-07-16T17:02:52.503729 #1] FATAL -- : [988cab07-f950-438e-9937-1d35a8e3affa] rack (2.0.1) lib/rack/method_override.rb:22:in `call'
F, [2017-07-16T17:02:52.504310 #1] FATAL -- : [988cab07-f950-438e-9937-1d35a8e3affa] rack (2.0.1) lib/rack/runtime.rb:22:in `call'
F, [2017-07-16T17:02:52.504822 #1] FATAL -- : [988cab07-f950-438e-9937-1d35a8e3affa] activesupport (5.0.0.1) lib/active_support/cache/strategy/local_cache_middleware.rb:28:in `call'
F, [2017-07-16T17:02:52.505350 #1] FATAL -- : [988cab07-f950-438e-9937-1d35a8e3affa] actionpack (5.0.0.1) lib/action_dispatch/middleware/executor.rb:12:in `call'
F, [2017-07-16T17:02:52.505837 #1] FATAL -- : [988cab07-f950-438e-9937-1d35a8e3affa] rack (2.0.1) lib/rack/sendfile.rb:111:in `call'
F, [2017-07-16T17:02:52.506416 #1] FATAL -- : [988cab07-f950-438e-9937-1d35a8e3affa] railties (5.0.0.1) lib/rails/engine.rb:522:in `call'
F, [2017-07-16T17:02:52.506918 #1] FATAL -- : [988cab07-f950-438e-9937-1d35a8e3affa] puma (3.6.2) lib/puma/configuration.rb:225:in `call'
F, [2017-07-16T17:02:52.508134 #1] FATAL -- : [988cab07-f950-438e-9937-1d35a8e3affa] puma (3.6.2) lib/puma/server.rb:578:in `handle_request'
F, [2017-07-16T17:02:52.508838 #1] FATAL -- : [988cab07-f950-438e-9937-1d35a8e3affa] puma (3.6.2) lib/puma/server.rb:415:in `process_client'
F, [2017-07-16T17:02:52.509404 #1] FATAL -- : [988cab07-f950-438e-9937-1d35a8e3affa] puma (3.6.2) lib/puma/server.rb:275:in `block in run'
F, [2017-07-16T17:02:52.509862 #1] FATAL -- : [988cab07-f950-438e-9937-1d35a8e3affa] puma (3.6.2) lib/puma/thread_pool.rb:116:in `block in spawn_thread'
I, [2017-07-16T17:04:59.532635 #1]  INFO -- : [dae00b99-4b70-4fa7-8dd6-a37409c10dc6] Started GET "/blogs/new" for 172.20.0.1 at 2017-07-16 17:04:59 +0000
I, [2017-07-16T17:04:59.535451 #1]  INFO -- : [dae00b99-4b70-4fa7-8dd6-a37409c10dc6] Processing by BlogsController#new as HTML
I, [2017-07-16T17:04:59.540679 #1]  INFO -- : [dae00b99-4b70-4fa7-8dd6-a37409c10dc6]   Rendering blogs/new.html.erb within layouts/application
I, [2017-07-16T17:04:59.548743 #1]  INFO -- : [dae00b99-4b70-4fa7-8dd6-a37409c10dc6]   Rendered blogs/_form.html.erb (6.9ms)
I, [2017-07-16T17:04:59.549796 #1]  INFO -- : [dae00b99-4b70-4fa7-8dd6-a37409c10dc6]   Rendered blogs/new.html.erb within layouts/application (8.3ms)
I, [2017-07-16T17:04:59.551396 #1]  INFO -- : [dae00b99-4b70-4fa7-8dd6-a37409c10dc6] Completed 200 OK in 13ms (Views: 11.4ms | ActiveRecord: 0.0ms)
I, [2017-07-16T17:04:59.594074 #1]  INFO -- : [69841539-b715-440a-8d97-377822f75972] Started GET "/stylesheets/application.css" for 172.20.0.1 at 2017-07-16 17:04:59 +0000
F, [2017-07-16T17:04:59.598603 #1] FATAL -- : [69841539-b715-440a-8d97-377822f75972]   
I, [2017-07-16T17:04:59.598938 #1]  INFO -- : [3a90fce2-afad-4c9c-9aa4-eb8807f75514] Started GET "/javascripts/application.js" for 172.20.0.1 at 2017-07-16 17:04:59 +0000
F, [2017-07-16T17:04:59.601130 #1] FATAL -- : [3a90fce2-afad-4c9c-9aa4-eb8807f75514]   
F, [2017-07-16T17:04:59.601820 #1] FATAL -- : [3a90fce2-afad-4c9c-9aa4-eb8807f75514] ActionController::RoutingError (No route matches [GET] "/javascripts/application.js"):
F, [2017-07-16T17:04:59.603594 #1] FATAL -- : [3a90fce2-afad-4c9c-9aa4-eb8807f75514]   
F, [2017-07-16T17:04:59.604212 #1] FATAL -- : [3a90fce2-afad-4c9c-9aa4-eb8807f75514] actionpack (5.0.0.1) lib/action_dispatch/middleware/debug_exceptions.rb:53:in `call'
F, [2017-07-16T17:04:59.604682 #1] FATAL -- : [3a90fce2-afad-4c9c-9aa4-eb8807f75514] actionpack (5.0.0.1) lib/action_dispatch/middleware/show_exceptions.rb:31:in `call'
F, [2017-07-16T17:04:59.605220 #1] FATAL -- : [3a90fce2-afad-4c9c-9aa4-eb8807f75514] railties (5.0.0.1) lib/rails/rack/logger.rb:36:in `call_app'
F, [2017-07-16T17:04:59.605718 #1] FATAL -- : [3a90fce2-afad-4c9c-9aa4-eb8807f75514] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `block in call'
F, [2017-07-16T17:04:59.606251 #1] FATAL -- : [3a90fce2-afad-4c9c-9aa4-eb8807f75514] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `block in tagged'
F, [2017-07-16T17:04:59.606821 #1] FATAL -- : [3a90fce2-afad-4c9c-9aa4-eb8807f75514] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:26:in `tagged'
F, [2017-07-16T17:04:59.607316 #1] FATAL -- : [3a90fce2-afad-4c9c-9aa4-eb8807f75514] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `tagged'
F, [2017-07-16T17:04:59.608065 #1] FATAL -- : [3a90fce2-afad-4c9c-9aa4-eb8807f75514] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `call'
F, [2017-07-16T17:04:59.608666 #1] FATAL -- : [3a90fce2-afad-4c9c-9aa4-eb8807f75514] actionpack (5.0.0.1) lib/action_dispatch/middleware/request_id.rb:24:in `call'
F, [2017-07-16T17:04:59.609252 #1] FATAL -- : [3a90fce2-afad-4c9c-9aa4-eb8807f75514] rack (2.0.1) lib/rack/method_override.rb:22:in `call'
F, [2017-07-16T17:04:59.609835 #1] FATAL -- : [3a90fce2-afad-4c9c-9aa4-eb8807f75514] rack (2.0.1) lib/rack/runtime.rb:22:in `call'
F, [2017-07-16T17:04:59.610525 #1] FATAL -- : [3a90fce2-afad-4c9c-9aa4-eb8807f75514] activesupport (5.0.0.1) lib/active_support/cache/strategy/local_cache_middleware.rb:28:in `call'
F, [2017-07-16T17:04:59.611067 #1] FATAL -- : [3a90fce2-afad-4c9c-9aa4-eb8807f75514] actionpack (5.0.0.1) lib/action_dispatch/middleware/executor.rb:12:in `call'
F, [2017-07-16T17:04:59.611585 #1] FATAL -- : [3a90fce2-afad-4c9c-9aa4-eb8807f75514] rack (2.0.1) lib/rack/sendfile.rb:111:in `call'
F, [2017-07-16T17:04:59.612130 #1] FATAL -- : [3a90fce2-afad-4c9c-9aa4-eb8807f75514] railties (5.0.0.1) lib/rails/engine.rb:522:in `call'
F, [2017-07-16T17:04:59.612691 #1] FATAL -- : [3a90fce2-afad-4c9c-9aa4-eb8807f75514] puma (3.6.2) lib/puma/configuration.rb:225:in `call'
F, [2017-07-16T17:04:59.613324 #1] FATAL -- : [3a90fce2-afad-4c9c-9aa4-eb8807f75514] puma (3.6.2) lib/puma/server.rb:578:in `handle_request'
F, [2017-07-16T17:04:59.613894 #1] FATAL -- : [3a90fce2-afad-4c9c-9aa4-eb8807f75514] puma (3.6.2) lib/puma/server.rb:415:in `process_client'
F, [2017-07-16T17:04:59.614377 #1] FATAL -- : [3a90fce2-afad-4c9c-9aa4-eb8807f75514] puma (3.6.2) lib/puma/server.rb:275:in `block in run'
F, [2017-07-16T17:04:59.614873 #1] FATAL -- : [3a90fce2-afad-4c9c-9aa4-eb8807f75514] puma (3.6.2) lib/puma/thread_pool.rb:116:in `block in spawn_thread'
F, [2017-07-16T17:04:59.599564 #1] FATAL -- : [69841539-b715-440a-8d97-377822f75972] ActionController::RoutingError (No route matches [GET] "/stylesheets/application.css"):
F, [2017-07-16T17:04:59.618843 #1] FATAL -- : [69841539-b715-440a-8d97-377822f75972]   
F, [2017-07-16T17:04:59.619943 #1] FATAL -- : [69841539-b715-440a-8d97-377822f75972] actionpack (5.0.0.1) lib/action_dispatch/middleware/debug_exceptions.rb:53:in `call'
F, [2017-07-16T17:04:59.620688 #1] FATAL -- : [69841539-b715-440a-8d97-377822f75972] actionpack (5.0.0.1) lib/action_dispatch/middleware/show_exceptions.rb:31:in `call'
F, [2017-07-16T17:04:59.621253 #1] FATAL -- : [69841539-b715-440a-8d97-377822f75972] railties (5.0.0.1) lib/rails/rack/logger.rb:36:in `call_app'
F, [2017-07-16T17:04:59.622350 #1] FATAL -- : [69841539-b715-440a-8d97-377822f75972] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `block in call'
F, [2017-07-16T17:04:59.623306 #1] FATAL -- : [69841539-b715-440a-8d97-377822f75972] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `block in tagged'
F, [2017-07-16T17:04:59.624226 #1] FATAL -- : [69841539-b715-440a-8d97-377822f75972] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:26:in `tagged'
F, [2017-07-16T17:04:59.624962 #1] FATAL -- : [69841539-b715-440a-8d97-377822f75972] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `tagged'
F, [2017-07-16T17:04:59.625609 #1] FATAL -- : [69841539-b715-440a-8d97-377822f75972] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `call'
F, [2017-07-16T17:04:59.626128 #1] FATAL -- : [69841539-b715-440a-8d97-377822f75972] actionpack (5.0.0.1) lib/action_dispatch/middleware/request_id.rb:24:in `call'
F, [2017-07-16T17:04:59.626938 #1] FATAL -- : [69841539-b715-440a-8d97-377822f75972] rack (2.0.1) lib/rack/method_override.rb:22:in `call'
F, [2017-07-16T17:04:59.627616 #1] FATAL -- : [69841539-b715-440a-8d97-377822f75972] rack (2.0.1) lib/rack/runtime.rb:22:in `call'
F, [2017-07-16T17:04:59.628174 #1] FATAL -- : [69841539-b715-440a-8d97-377822f75972] activesupport (5.0.0.1) lib/active_support/cache/strategy/local_cache_middleware.rb:28:in `call'
F, [2017-07-16T17:04:59.629299 #1] FATAL -- : [69841539-b715-440a-8d97-377822f75972] actionpack (5.0.0.1) lib/action_dispatch/middleware/executor.rb:12:in `call'
F, [2017-07-16T17:04:59.629753 #1] FATAL -- : [69841539-b715-440a-8d97-377822f75972] rack (2.0.1) lib/rack/sendfile.rb:111:in `call'
F, [2017-07-16T17:04:59.630422 #1] FATAL -- : [69841539-b715-440a-8d97-377822f75972] railties (5.0.0.1) lib/rails/engine.rb:522:in `call'
